Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept
40307816,144179005,30 minute blood glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40307817,144180008,60 minute blood glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40307819,144181007,90 minute blood glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40307820,144182000,120 minute blood glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40307821,144183005,150 minute blood glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40307822,144184004,Blood glucose level,Procedure,Procedure,SNOMED,Invalid,Non-standard
40307823,144185003,Fasting blood glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40307824,144186002,Blood glucose method NOS,Procedure,Measurement,SNOMED,Invalid,Non-standard
40307825,144187006,(Blood sugar result [& glucose]) or (plasma glucose level) or (hyperglycemia),Procedure,Procedure,SNOMED,Invalid,Non-standard
40307826,144188001,Blood glucose 0-1.4 mmol/L,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
40307827,144189009,Blood glucose 1.5-2.4 mmol/L,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
40307829,144190000,Blood glucose 2.5-4.9 mmol/L,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
40307830,144191001,Blood glucose 5-6.9 mmol/L,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
40307831,144192008,Blood glucose 7-9.9 mmol/L,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
40307832,144193003,Blood glucose 10-13.9 mmol/L,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
40307833,144194009,2 hour post-prandial blood glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40307834,144195005,Blood glucose normal,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
40307835,144196006,Blood glucose abnormal,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
40307836,144197002,Blood glucose 14+ mmol/L,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
40307837,144198007,Blood glucose raised NOS,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
40307838,144199004,Glucose tolerance (& blood (& test),Procedure,Measurement,SNOMED,Invalid,Non-standard
40307839,144200001,Glucose tolerance test normal,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
40307842,144201002,Glucose tol. test impaired,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
40307843,144202009,Glucose tol. test diabetic,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
40307846,144205006,Glucose tolerance test NOS,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308384,144323001,Serum glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308385,144324007,Serum random glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308386,144325008,Serum fasting glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308387,144326009,Serum 2-hr post-prandial glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308388,144327000,30 minute serum glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308389,144328005,60 minute serum glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308392,144330007,90 minute serum glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308393,144331006,120 minute serum glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308394,144332004,150 minute serum glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308395,144333009,Plasma glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308396,144334003,Plasma random glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308397,144335002,Plasma fasting glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308398,144336001,Plasma 2-hr post-prandial glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308399,144337005,30 minute plasma glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308400,144338000,60 minute plasma glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308401,144339008,90 minute plasma glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308402,144340005,120 minute plasma glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308404,144341009,150 minute plasma glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40308412,144349006,Glucose load test,Procedure,Measurement,SNOMED,Invalid,Non-standard
40309404,144496002,Sugar - urine test (& glucose),Procedure,Measurement,SNOMED,Invalid,Non-standard
40309405,144497006,Urine glucose test not done,Context-dependent,Observation,SNOMED,Invalid,Non-standard
40309406,144498001,Urine glucose test negative,Context-dependent,Observation,SNOMED,Invalid,Non-standard
40309407,144499009,Urine glucose test = trace,Context-dependent,Observation,SNOMED,Invalid,Non-standard
40309408,144500000,Urine glucose test = +,Context-dependent,Observation,SNOMED,Invalid,Non-standard
40309411,144501001,Urine glucose test = ++,Context-dependent,Observation,SNOMED,Invalid,Non-standard
40309412,144502008,Urine glucose test = +++,Context-dependent,Observation,SNOMED,Invalid,Non-standard
40309413,144503003,Urine glucose test = ++++,Context-dependent,Observation,SNOMED,Invalid,Non-standard
40309415,144505005,Urine dipstick for glucose,Procedure,Measurement,SNOMED,Invalid,Non-standard
40309416,144506006,Urine glucose test NOS,Procedure,Measurement,SNOMED,Invalid,Non-standard
40310234,148461007,Urine screen for sugar (& [glucose]),Procedure,Measurement,SNOMED,Invalid,Non-standard
40310490,144747006,Urine glucose: chem. titer,Procedure,Measurement,SNOMED,Invalid,Non-standard
40311061,144908004,Feces chromat.: glucose,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
40311124,144965003,CSF: glucose &/or level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40311125,144966002,CSF: glucose normal,Context-dependent,Observation,SNOMED,Invalid,Non-standard
40311126,144967006,CSF: glucose decreased,Context-dependent,Observation,SNOMED,Invalid,Non-standard
40311127,144968001,CSF: glucose increased,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
40313200,151112001,Self-monitoring of blood glucose,Procedure,Measurement,SNOMED,Invalid,Non-standard
40313201,151113006,Self-monitoring of urine glucose,Procedure,Measurement,SNOMED,Invalid,Non-standard
40313202,151114000,Self-monitoring of blood and urine glucose,Procedure,Measurement,SNOMED,Invalid,Non-standard
40313232,145386001,Sample glucose &/or fluid,Clinical Finding,Observation,SNOMED,Invalid,Non-standard
40318697,156144001,Pregnancy with abnormal glucose tolerance test,Disorder,Condition,SNOMED,Invalid,Non-standard
40320435,158543005,[D]Glucose tolerance test abnormal,Context-dependent,Observation,SNOMED,Invalid,Non-standard
40321187,154720005,Impaired glucose tolerance,Disorder,Condition,SNOMED,Invalid,Non-standard
40329553,166889001,Random blood glucose (& level),Procedure,Measurement,SNOMED,Invalid,Non-standard
40329558,166893007,Fasting blood glucose (& level),Procedure,Measurement,SNOMED,Invalid,Non-standard
40329568,166901002,Plasma glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40329572,166905006,30 minute blood glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40329573,166906007,60 minute blood glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40329574,166907003,90 minute blood glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40329575,166908008,120 minute blood glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40329576,166909000,150 minute blood glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40329577,166910005,Blood glucose level,Procedure,Procedure,SNOMED,Invalid,Non-standard
40329579,166911009,Fasting blood glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40329581,166913007,Blood sugar result: (& glucose (& plasma)),Procedure,Measurement,SNOMED,Invalid,Non-standard
40329588,166920000,2 hour post-prandial blood glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40329594,166925005,Glucose tolerance (& blood (& test),Procedure,Procedure,SNOMED,Invalid,Non-standard
40330209,167089009,30 minute serum glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40330210,167090000,60 minute serum glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40330212,167091001,90 minute serum glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40330213,167092008,120 minute serum glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40330214,167093003,150 minute serum glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40330215,167094009,Plasma glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40330219,167098007,30 minute plasma glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40330220,167099004,60 minute plasma glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40330223,167100007,90 minute plasma glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40330224,167101006,120 minute plasma glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40330225,167102004,150 minute plasma glucose level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40330233,167110003,Glucose load test,Procedure,Measurement,SNOMED,Invalid,Non-standard
40331276,167259006,Sugar - urine test (& glucose),Procedure,Measurement,SNOMED,Invalid,Non-standard
40331287,167269000,Urine dipstick for glucose,Procedure,Measurement,SNOMED,Invalid,Non-standard
40332438,165502009,Glucose 6-phosphate dehydrogenase (& [red cell level]),Procedure,Measurement,SNOMED,Invalid,Non-standard
40334965,168156009,Sample glucose &/or fluid,Specimen,Specimen,SNOMED,Invalid,Non-standard
40339258,171246008,Urine screen for sugar (& [glucose]),Procedure,Measurement,SNOMED,Invalid,Non-standard
40340956,167738000,CSF: glucose &/or level,Procedure,Measurement,SNOMED,Invalid,Non-standard
40343464,259707008,Glucose phosphate isomerase,Substance,Observation,SNOMED,Invalid,Non-standard
40354055,269864005,Blood glucose result,Observable Entity,Observation,SNOMED,Invalid,Non-standard
40354575,270003009,(Blood sugar method [& glucose]) or (random blood sugar),Procedure,Measurement,SNOMED,Invalid,Non-standard
40354576,270004003,(Blood sugar result [& glucose]) or (plasma glucose level) or (hyperglycemia),Procedure,Procedure,SNOMED,Invalid,Non-standard
40358563,267323002,Pregnancy with abnormal glucose tolerance test,Procedure,Procedure,SNOMED,Invalid,Non-standard
40378894,182786005,Self-monitoring of blood glucose,Procedure,Measurement,SNOMED,Invalid,Non-standard
40378895,182787001,Self-monitoring of urine glucose,Procedure,Measurement,SNOMED,Invalid,Non-standard
40378896,182788006,Self-monitoring of blood and urine glucose,Procedure,Measurement,SNOMED,Invalid,Non-standard
40388203,190752008,Glucose: [intolerance] or [malabsorption],Disorder,Condition,SNOMED,Invalid,Non-standard
40389548,191049001,[X]Other disorders of glucose regulation and pancreatic internal secretion,Disorder,Condition,SNOMED,Invalid,Non-standard
40395711,199286006,"Abnormal glucose tolerance test during pregnancy, childbirth and the puerperium",Procedure,Measurement,SNOMED,Invalid,Non-standard
40395712,199287002,Abnormal glucose tolerance test - unspecified whether during pregnancy or the puerperium,Procedure,Procedure,SNOMED,Invalid,Non-standard
40395713,199288007,Abnormal glucose tolerance test during pregnancy - baby delivered,Procedure,Procedure,SNOMED,Invalid,Non-standard
40395714,199289004,Abnormal glucose tolerance test in the puerperium - baby delivered during current episode of care,Procedure,Procedure,SNOMED,Invalid,Non-standard
40395715,199290008,Abnormal glucose tolerance test during pregnancy - baby not yet delivered,Procedure,Procedure,SNOMED,Invalid,Non-standard
40395717,199291007,Abnormal glucose tolerance test in the puerperium - baby delivered during previous episode of care,Procedure,Procedure,SNOMED,Invalid,Non-standard
40395718,199292000,"Abnormal glucose tolerance test during pregnancy, childbirth or the puerperium NOS",Procedure,Procedure,SNOMED,Invalid,Non-standard
40401625,207289007,([D]Glucose blood level abnorm) or (hyperglycemia &/or [drug induced]),Context-dependent,Observation,SNOMED,Invalid,Non-standard
40478875,444257008,Calculation of estimated average glucose based on hemoglobin A1c,Procedure,Measurement,SNOMED,Invalid,Non-standard
40479401,444423002,Quantitative measurement of glucose in predialysis peritoneal dialysis fluid specimen,Procedure,Measurement,SNOMED,Valid,Standard
40479425,444450007,Quantitative measurement of concentration of glucose in peritoneal dialysis fluid at 4 hours postperitoneal dialysis,Procedure,Measurement,SNOMED,Valid,Standard
40479799,444499006,Quantitative measurement of glucose in first peritoneal dialysis fluid specimen,Procedure,Measurement,SNOMED,Valid,Standard
40480725,444780001,High glucose level in blood,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
40481341,441948005,Measurement of protein and glucose in urine specimen using reagent test strip,Procedure,Measurement,SNOMED,Valid,Standard
40481539,444925004,Random glucose level abnormal,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
40481772,442033004,Measurement of fasting glucose in urine specimen using dipstick,Procedure,Measurement,SNOMED,Valid,Standard
40482666,442250009,Measurement of glucose 4 hours after glucose challenge for glucose tolerance test,Procedure,Measurement,SNOMED,Valid,Standard
40482677,442260000,Measurement of glucose 1 hour after glucose challenge for glucose tolerance test,Procedure,Measurement,SNOMED,Valid,Standard
40482875,445252005,Glucose transporter protein type 1 deficiency syndrome,Disorder,Condition,SNOMED,Valid,Standard
40483205,443746006,"Urea, electrolytes and glucose measurement",Procedure,Measurement,SNOMED,Valid,Standard
40483242,443780009,Quantitative measurement of glucose in serum or plasma specimen 120 minutes after 75 gram oral glucose challenge,Procedure,Measurement,SNOMED,Valid,Standard
40483659,443842004,Quantitative measurement of substance rate of glucose excretion in urine,Procedure,Measurement,SNOMED,Valid,Standard
40484021,442545002,Random blood glucose outside reference range,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
40484114,443923004,Quantitative measurement of glucose in pericardial fluid specimen,Procedure,Measurement,SNOMED,Valid,Standard
40484115,443924005,Quantitative measurement of glucose in 1 hour postprandial urine specimen,Procedure,Measurement,SNOMED,Valid,Standard
40484139,443946002,Quantitative measurement of glucose in peritoneal dialysis fluid specimen,Procedure,Measurement,SNOMED,Valid,Standard
40484559,443994003,Quantitative measurement of mass concentration of creatinine corrected for glucose concentration in overnight peritoneal dialysis fluid,Procedure,Measurement,SNOMED,Valid,Standard
40484575,444007008,Quantitative measurement of glucose in synovial fluid specimen,Procedure,Measurement,SNOMED,Valid,Standard
40484576,444008003,Quantitative measurement of glucose in serum or plasma specimen 6 hours after glucose challenge,Procedure,Measurement,SNOMED,Valid,Standard
40485034,444122000,Quantitative measurement of glucose in 24 hour urine specimen,Procedure,Measurement,SNOMED,Valid,Standard
40485039,444127006,Quantitative measurement of mass concentration of glucose in postcalorie fasting serum or plasma,Procedure,Measurement,SNOMED,Valid,Standard
40485040,444128001,Quantitative measurement of glucose in pleural fluid specimen,Procedure,Measurement,SNOMED,Valid,Standard
40511028,308745007,Urine test for glucose,Procedure,Measurement,SNOMED,Invalid,Non-standard
40519279,319510003,Dopamine in Glucose 800micrograms/mL intravenous infusion,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
40522270,325307004,Glucose [endocrine],Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
40533053,347393004,Dopamine hydrochloride in glucose 800mg/250mL infusion,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
40548592,365813000,Blood glucose result - finding,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
40552025,384827005,Dopamine hydrochloride 400mg/glucose infusion solution 250mL vial,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
40561477,386987008,Glucose preparation,Substance,Drug,SNOMED,Invalid,Non-standard
40567663,394530005,[D]Impaired glucose tolerance,Context-dependent,Observation,SNOMED,Invalid,Non-standard
40642058,83443002,Glucose measurement by monitoring device,Procedure,Measurement,SNOMED,Invalid,Non-standard
40757377,54246-4,Protein and Glucose panel [Mass/volume] - Body fluid,Lab Test,Measurement,LOINC,Valid,Standard
40757379,54248-0,Glucose [Moles/volume] in Serum or Plasma --10 minutes pre dose glucagon,Lab Test,Measurement,LOINC,Valid,Standard
40757380,54249-8,Glucose [Moles/volume] in Serum or Plasma --15 minutes post dose glucagon,Lab Test,Measurement,LOINC,Valid,Standard
40757381,54250-6,Glucose [Moles/volume] in Serum or Plasma --15 minutes pre dose glucagon,Lab Test,Measurement,LOINC,Valid,Standard
40757382,54251-4,Glucose [Moles/volume] in Serum or Plasma --20 minutes post dose glucagon,Lab Test,Measurement,LOINC,Valid,Standard
40757383,54252-2,Glucose [Moles/volume] in Serum or Plasma --2 minutes post dose glucagon,Lab Test,Measurement,LOINC,Valid,Standard
40757384,54253-0,Glucose [Moles/volume] in Serum or Plasma --4 minutes post dose glucagon,Lab Test,Measurement,LOINC,Valid,Standard
40757385,54254-8,Glucose [Moles/volume] in Serum or Plasma --5 minutes pre dose glucagon,Lab Test,Measurement,LOINC,Valid,Standard
40757386,54255-5,Glucose [Moles/volume] in Serum or Plasma --6 minutes post dose glucagon,Lab Test,Measurement,LOINC,Valid,Standard
40757387,54256-3,Glucose [Moles/volume] in Serum or Plasma --8 minutes post dose glucagon,Lab Test,Measurement,LOINC,Valid,Standard
40757388,54257-1,Glucose [Moles/volume] in Serum or Plasma --pre dose insulin IV,Lab Test,Measurement,LOINC,Valid,Standard
40757389,54258-9,Glucose [Moles/volume] in Serum or Plasma --2 hours post dose insulin IV,Lab Test,Measurement,LOINC,Valid,Standard
40757390,54259-7,Glucose [Moles/volume] in Serum or Plasma --2.5 hours post dose insulin IV,Lab Test,Measurement,LOINC,Valid,Standard
40757391,54260-5,Glucose [Moles/volume] in Serum or Plasma --15 minutes post dose insulin IV,Lab Test,Measurement,LOINC,Valid,Standard
40757392,54261-3,Glucose [Moles/volume] in Serum or Plasma --15 minutes pre dose insulin IV,Lab Test,Measurement,LOINC,Valid,Standard
40757393,54262-1,Glucose [Moles/volume] in Serum or Plasma --3 hours pre dose insulin IV,Lab Test,Measurement,LOINC,Valid,Standard
40757394,54263-9,Glucose [Moles/volume] in Serum or Plasma --30 minutes post dose insulin IV,Lab Test,Measurement,LOINC,Valid,Standard
40757395,54264-7,Glucose [Moles/volume] in Serum or Plasma --45 minutes post dose insulin IV,Lab Test,Measurement,LOINC,Valid,Standard
40757396,54265-4,Glucose [Moles/volume] in Serum or Plasma --1 hour post dose insulin IV,Lab Test,Measurement,LOINC,Valid,Standard
40757397,54266-2,Glucose [Moles/volume] in Serum or Plasma --1.3 hours post dose insulin IV,Lab Test,Measurement,LOINC,Valid,Standard
40757398,54267-0,Glucose [Moles/volume] in Serum or Plasma --1.5 hours post dose insulin IV,Lab Test,Measurement,LOINC,Valid,Standard
40757399,54268-8,Glucose [Moles/volume] in Serum or Plasma --pre dose ornithine alpha-ketoglutarate,Lab Test,Measurement,LOINC,Valid,Standard
40757400,54269-6,Glucose [Moles/volume] in Serum or Plasma --2 hour post dose ornithine alpha-ketoglutarate,Lab Test,Measurement,LOINC,Valid,Standard
40757401,54270-4,Glucose [Moles/volume] in Serum or Plasma --2.5 hour post dose ornithine alpha-ketoglutarate,Lab Test,Measurement,LOINC,Valid,Standard
40757402,54271-2,Glucose [Moles/volume] in Serum or Plasma --15 minutes post dose ornithine alpha-ketoglutarate,Lab Test,Measurement,LOINC,Valid,Standard
40757403,54272-0,Glucose [Moles/volume] in Serum or Plasma --15 minutes pre dose ornithine alpha-ketoglutarate,Lab Test,Measurement,LOINC,Valid,Standard
40757404,54273-8,Glucose [Moles/volume] in Serum or Plasma --3 hours post dose ornithine alpha-ketoglutarate,Lab Test,Measurement,LOINC,Valid,Standard
40757405,54274-6,Glucose [Moles/volume] in Serum or Plasma --30 minutes post dose ornithine alpha-ketoglutarate,Lab Test,Measurement,LOINC,Valid,Standard
40757406,54275-3,Glucose [Moles/volume] in Serum or Plasma --45 minutes post dose ornithine alpha-ketoglutarate,Lab Test,Measurement,LOINC,Valid,Standard
40757407,54276-1,Glucose [Moles/volume] in Serum or Plasma --1 hour post dose ornithine alpha-ketoglutarate,Lab Test,Measurement,LOINC,Valid,Standard
40757408,54277-9,Glucose [Moles/volume] in Serum or Plasma --1.5 hour post dose ornithine alpha-ketoglutarate,Lab Test,Measurement,LOINC,Valid,Standard
40757523,54392-6,Glucose [Moles/volume] in Serum or Plasma --1st specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40757524,54393-4,Glucose [Moles/volume] in Serum or Plasma --10th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40757525,54394-2,Glucose [Moles/volume] in Serum or Plasma --11th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40757526,54395-9,Glucose [Moles/volume] in Serum or Plasma --12th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40757527,54396-7,Glucose [Moles/volume] in Serum or Plasma --2nd specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40757528,54397-5,Glucose [Moles/volume] in Serum or Plasma --3rd specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40757529,54398-3,Glucose [Moles/volume] in Serum or Plasma --4th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40757530,54399-1,Glucose [Moles/volume] in Serum or Plasma --9th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40757531,54400-7,Glucose [Moles/volume] in Serum or Plasma --pre dose glucagon,Lab Test,Measurement,LOINC,Valid,Standard
40757532,54401-5,Glucose [Moles/volume] in Serum or Plasma --10 minutes post dose glucagon,Lab Test,Measurement,LOINC,Valid,Standard
40757617,54486-6,Glucose [Mass/volume] in Water,Lab Test,Measurement,LOINC,Valid,Standard
40757618,54487-4,Glucose [Moles/volume] in Water,Lab Test,Measurement,LOINC,Valid,Standard
40757626,54495-7,Glucose [Moles/volume] in Serum or Plasma --post dialysis,Lab Test,Measurement,LOINC,Valid,Standard
40757627,54496-5,Glucose [Moles/volume] in Serum or Plasma --5th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40757628,54497-3,Glucose [Moles/volume] in Serum or Plasma --6th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40757629,54498-1,Glucose [Moles/volume] in Serum or Plasma --7th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40757630,54499-9,Glucose [Moles/volume] in Serum or Plasma --8th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40758480,55351-1,Glucose [Moles/volume] in Serum or Plasma --1.5 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
40758481,55352-9,Glucose [Moles/volume] in Serum or Plasma --45 minutes post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
40758510,55381-8,Glucose [Moles/volume] in Serum or Plasma --2.5 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
40758523,55394-1,Protein and Glucose panel - Cerebral spinal fluid,Lab Test,Measurement,LOINC,Valid,Standard
40758608,55479-0,Insulin [Moles/volume] in Serum or Plasma --7 minutes post dose glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
40758609,55480-8,Insulin [Moles/volume] in Serum or Plasma --5 minutes pre dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40758610,55481-6,Insulin [Moles/volume] in Serum or Plasma --10 minutes pre dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40758611,55482-4,Insulin [Moles/volume] in Serum or Plasma --4 hours post dose glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
40758612,55483-2,Insulin [Moles/volume] in Serum or Plasma --1.5 hours post dose glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
40758613,55484-0,Insulin [Moles/volume] in Serum or Plasma --10 minutes post dose glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
40758614,55485-7,Insulin [Moles/volume] in Serum or Plasma --1 hour post dose glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
40758615,55486-5,Insulin [Moles/volume] in Serum or Plasma --1 minute post dose glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
40758616,55487-3,Insulin [Moles/volume] in Serum or Plasma --2.5 hours post dose glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
40758621,55492-3,Insulin [Moles/volume] in Serum or Plasma --30 minutes post dose glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
40758622,55493-1,Insulin [Moles/volume] in Serum or Plasma --3 hours post dose glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
40758623,55494-9,Insulin [Moles/volume] in Serum or Plasma --5 minutes post dose glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
40758624,55495-6,Insulin [Moles/volume] in Serum or Plasma --45 minutes post dose glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
40758625,55496-4,Insulin [Moles/volume] in Serum or Plasma --2 hours post dose glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
40758626,55497-2,Insulin [Moles/volume] in Serum or Plasma --3 minutes post dose glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
40758627,55498-0,Insulin [Moles/volume] in Serum or Plasma --7 minutes pre dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40758628,55499-8,Insulin [Moles/volume] in Serum or Plasma --15 minutes post dose glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
40758634,55505-2,Somatotropin [Mass/volume] in Serum or Plasma --30 minutes post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40758636,55507-8,Somatotropin [Mass/volume] in Serum or Plasma --2 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40758637,55508-6,Somatotropin [Mass/volume] in Serum or Plasma --1 hour post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40758639,55510-2,Somatotropin [Mass/volume] in Serum or Plasma --1.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40758981,55860-1,Glucose [Mass/time] in 24 hour Stool,Lab Test,Measurement,LOINC,Valid,Standard
40759245,56124-1,Glucose [Mass/volume] in Urine --1 hour post meal,Lab Test,Measurement,LOINC,Valid,Standard
40759281,56160-5,Glucose [Mass/volume] in Peritoneal dialysis fluid --4 hours post peritoneal dialysis,Lab Test,Measurement,LOINC,Valid,Standard
40759870,56751-1,Glucose [Mass/volume] in Serum or Plasma --2.17 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40760056,56937-6,Hydrogen/Expired gas [Volume Fraction] in Exhaled gas --30 minutes post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40760123,57004-4,Glucose/Creatinine [Mass Ratio] in 24 hour Urine,Lab Test,Measurement,LOINC,Valid,Standard
40760467,57350-1,Glucose [Mass/volume] in Serum or Plasma --1 minute post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40760907,57797-3,Glucose [Mass/volume] in Stool by Post hydrolysis,Lab Test,Measurement,LOINC,Valid,Standard
40761076,57970-6,Glucose [Mass/volume] in Urine --3 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
40761077,57971-4,Glucose [Mass/volume] in Serum or Plasma --4th specimen post lactose,Lab Test,Measurement,LOINC,Valid,Standard
40761078,57972-2,Glucose [Mass/volume] in Serum or Plasma --5th specimen post lactose,Lab Test,Measurement,LOINC,Valid,Standard
40761190,58089-4,Glucose-6-Phosphate dehydrogenase newborn screen interpretation,Lab Test,Measurement,LOINC,Valid,Standard
40761191,58090-2,Glucose-6-Phosphate dehydrogenase newborn screening comment-discussion,Clinical Observation,Observation,LOINC,Valid,Standard
40761192,58091-0,Glucose-6-Phosphate dehydrogenase newborn screen panel,Lab Test,Measurement,LOINC,Valid,Standard
40761594,58494-6,C peptide [Mass/volume] in Serum or Plasma --1.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761600,58500-0,C peptide [Mass/volume] in Serum or Plasma --15 minutes post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761603,58503-4,C peptide [Mass/volume] in Serum or Plasma --1 hour post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
