Unnamed: 0,Id,Code,Name,Class,Standard Concept Caption,Valid Start Date,Valid End Date,RC,DRC,PC,DPC,Domain,Vocabulary,Ancestors
,4187742,373063009,Substance observable,Observable Entity,Standard,07/30/2002,12/30/2099,0,"143,933,396",0,0,Measurement,SNOMED,
,45769787,708513005,Substitution flow rate,Observable Entity,Standard,01/30/2015,12/30/2099,0,0,0,0,Measurement,SNOMED,
,45769788,708514004,Substitution volume,Observable Entity,Standard,01/30/2015,12/30/2099,0,0,0,0,Measurement,SNOMED,
,37058508,LP386363-8,Sulfate | Dialysis fluid | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3002663,17666-9,Sulfate [Mass/volume] in Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,4020104,104948005,Sulfate measurement,Procedure,Standard,01/30/2002,12/30/2099,873,"120,915",0,0,Measurement,SNOMED,
,40657389,LG38844-3,Summary note|Any Role|Any Setting,LOINC Group,Classification,06/14/2018,12/30/2099,0,"8,856",0,0,Measurement,LOINC,
,1002634,LP416704-7,Summary note | {Setting} | Document ontology,LOINC Hierarchy,Classification,12/12/2019,12/30/2099,0,"8,856",0,0,Note,LOINC,
,21494891,81232-1,Supersaturation panel - 24 hour Urine,Lab Test,Standard,06/23/2016,12/30/2099,"75,097","917,992,501",0,0,Measurement,LOINC,
,4263740,46196009,Surgical construction of arteriovenous shunt,Procedure,Standard,01/30/2002,12/30/2099,"3,298","4,470,785",0,0,Procedure,SNOMED,
,37167641,1268674007,Surgical removal of peritoneal dialysis catheter,Procedure,Standard,03/30/2023,12/30/2099,0,0,0,0,Procedure,SNOMED,
,4177089,363321000,Surgical repair procedure by device,Procedure,Standard,01/30/2002,12/30/2099,100,"90,453,791",0,0,Procedure,SNOMED,
,36210656,LP248772-8,Survey terms not yet categorized,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,"9,790,022,771",0,0,Observation,LOINC,
,44783963,698074000,Sustained low-efficiency dialysis,Procedure,Standard,01/30/2014,12/30/2099,0,0,0,0,Procedure,SNOMED,
,4196969,5113004,T4 free measurement,Procedure,Standard,01/30/2002,12/30/2099,"19,769,007","19,802,366",0,0,Measurement,SNOMED,
,602657,1078215008,Target body weight,Observable Entity,Standard,01/30/2021,12/30/2099,0,0,0,0,Observation,SNOMED,
,4261183,440926006,Temporary peritoneal dialysis catheter in situ,Clinical Finding,Non-Standard,01/30/2009,12/30/2099,0,0,0,0,Observation,SNOMED,
,40487896,446477000,Tenckhoff catheter,Physical Object,Standard,01/30/2011,12/30/2099,100,100,0,0,Device,SNOMED,
,37026982,LP381185-0,Testosterone Free | Dialysis fluid | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,"11,077",0,0,Measurement,LOINC,
,3012699,17685-9,Testosterone Free [Mass/volume] in Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,"11,077","11,077",0,0,Measurement,LOINC,
,4051177,233477006,Thrombolysis of arteriovenous fistula,Procedure,Standard,01/30/2002,12/30/2099,0,"731,208",0,0,Procedure,SNOMED,
,4231363,439127006,Thrombosis,Disorder,Standard,01/30/2009,12/30/2099,"31,268","106,329,531",0,0,Condition,SNOMED,
,46270073,133031000119106,Thrombosis of arteriovenous graft due to hemodialysis arteriovenous access device,Disorder,Standard,07/30/2015,12/30/2099,200,200,0,0,Condition,SNOMED,
,4208466,439129009,Thrombosis of blood vessel,Disorder,Standard,01/30/2009,12/30/2099,"1,796","105,482,732",0,0,Condition,SNOMED,
,44809915,866001000000102,Thrombosis of dialysis arteriovenous fistula,Disorder,Standard,03/31/2013,12/30/2099,100,100,0,0,Condition,SNOMED,
,44809914,865981000000103,Thrombosis of dialysis arteriovenous graft,Disorder,Standard,03/31/2013,12/30/2099,100,100,0,0,Condition,SNOMED,
,44809916,866021000000106,Thrombosis of dialysis arteriovenous shunt,Disorder,Standard,03/31/2013,12/30/2099,100,100,0,0,Condition,SNOMED,
,44813892,853651000000105,Thrombosis of dialysis vascular access,Disorder,Standard,09/30/2012,12/30/2099,100,400,0,0,Condition,SNOMED,
,44809608,854131000000107,Thrombus in peritoneal dialysis catheter,Disorder,Standard,09/30/2012,12/30/2099,100,100,0,0,Condition,SNOMED,
,1175900,90224-7,Thyroxine and Thyroxine.free panel - Serum or Plasma,Lab Test,Standard,12/13/2018,12/30/2099,0,"30,255,011",0,0,Measurement,LOINC,
,40653838,LG12004-4,"Thyroxine.free|Mass Concentration|Moment in time|Blood, Serum or Plasma",LOINC Group,Classification,06/14/2018,12/30/2099,0,"19,185,880",0,0,Measurement,LOINC,
,40655519,LG49674-1,Thyroxine.free|Moment in time|Serum or Plasma|Dialysis,LOINC Group,Classification,06/14/2018,12/30/2099,0,"301,944",0,0,Measurement,LOINC,
,37029725,LP381519-0,Thyroxine free | Serum or Plasma | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,"20,907,026",0,0,Measurement,LOINC,
,40653839,LG2976-1,"Thyroxine.free|Substance Concentration|Moment in time|Blood, Serum or Plasma",LOINC Group,Classification,06/14/2018,12/30/2099,0,"1,721,146",0,0,Measurement,LOINC,
,3000551,32215-6,Thyroxine (T4) free index in Serum or Plasma by calculation,Lab Test,Standard,07/11/2002,12/30/2099,"8,915,482","8,915,482",0,0,Measurement,LOINC,
,43533580,73557-1,Thyroxine (T4) free [Mass/volume] in Cord blood,Lab Test,Standard,01/24/2013,12/30/2099,0,0,0,0,Measurement,LOINC,
,3008598,3024-7,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"18,883,936","18,883,936",0,0,Measurement,LOINC,
,40761932,58838-4,Thyroxine (T4) free [Mass/volume] in Serum or Plasma --baseline,Lab Test,Standard,03/04/2010,12/30/2099,0,0,0,0,Measurement,LOINC,
,3024675,6892-4,Thyroxine (T4) free [Mass/volume] in Serum or Plasma by Dialysis,Lab Test,Standard,12/31/1969,12/30/2099,"301,944","301,944",0,0,Measurement,LOINC,
,42529233,83122-2,Thyroxine (T4) free [Mass/volume] in Serum or Plasma by Immunoassay,Lab Test,Standard,02/20/2017,12/30/2099,0,0,0,0,Measurement,LOINC,
,1616488,98182-9,Thyroxine (T4) free [Moles/volume] in Cord blood,Lab Test,Standard,08/22/2021,12/30/2099,0,0,0,0,Measurement,LOINC,
,3008486,14920-3,Thyroxine (T4) free [Moles/volume] in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"1,721,146","1,721,146",0,0,Measurement,LOINC,
,42868691,70217-5,Thyroxine (T4) free [Moles/volume] in Serum or Plasma by Dialysis,Lab Test,Standard,02/21/2012,12/30/2099,0,0,0,0,Measurement,LOINC,
,42529232,83121-4,Thyroxine (T4) free [Moles/volume] in Serum or Plasma by Immunoassay,Lab Test,Standard,02/20/2017,12/30/2099,0,0,0,0,Measurement,LOINC,
,3016363,27987-7,Thyroxine (T4) free [Units/volume] in Serum or Plasma --baseline,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3016451,3025-4,Thyroxine (T4) [Mass/volume] in Blood,Lab Test,Standard,12/31/1969,12/30/2099,"22,652","22,652",0,0,Measurement,LOINC,
,3016991,3026-2,Thyroxine (T4) [Mass/volume] in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"11,371,075","11,371,075",0,0,Measurement,LOINC,
,42529230,83119-8,Thyroxine (T4) [Mass/volume] in Serum or Plasma by Immunoassay,Lab Test,Standard,02/20/2017,12/30/2099,0,0,0,0,Measurement,LOINC,
,3014620,14921-1,Thyroxine (T4) [Moles/volume] in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"13,630","13,630",0,0,Measurement,LOINC,
,42529231,83120-6,Thyroxine (T4) [Moles/volume] in Serum or Plasma by Immunoassay,Lab Test,Standard,02/20/2017,12/30/2099,0,0,0,0,Measurement,LOINC,
,3024908,20451-1,Thyroxine (T4) [Presence] in Blood,Lab Test,Standard,02/23/1999,12/30/2099,"2,198,739","2,198,739",0,0,Measurement,LOINC,
,4080172,238322004,Tidal peritoneal dialysis,Procedure,Standard,01/30/2002,12/30/2099,0,0,0,0,Procedure,SNOMED,
,4089854,251870003,Time-averaged urea concentration,Observable Entity,Standard,01/30/2002,12/30/2099,0,0,0,0,Measurement,SNOMED,
,3035509,35670-9,Tobramycin [Mass/volume] in Serum or Plasma,Lab Test,Standard,04/01/2004,12/30/2099,"115,527","115,527",0,0,Measurement,LOINC,
,3004090,4057-6,Tobramycin [Mass/volume] in Serum or Plasma --peak,Lab Test,Standard,12/31/1969,12/30/2099,"8,954","8,954",0,0,Measurement,LOINC,
,3010049,31094-6,Tobramycin [Mass/volume] in Serum or Plasma --peak post extended interval dosing,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,40762471,59380-6,Tobramycin [Mass/volume] in Serum or Plasma --post dialysis,Lab Test,Standard,04/08/2010,12/30/2099,0,0,0,0,Measurement,LOINC,
,3020497,31096-1,Tobramycin [Mass/volume] in Serum or Plasma --random post extended interval dosing,Lab Test,Standard,12/31/1969,12/30/2099,200,200,0,0,Measurement,LOINC,
,3006638,4059-2,Tobramycin [Mass/volume] in Serum or Plasma --trough,Lab Test,Standard,12/31/1969,12/30/2099,"35,364","35,364",0,0,Measurement,LOINC,
,3010661,31095-3,Tobramycin [Mass/volume] in Serum or Plasma --trough post extended interval dosing,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,4191367,389000,Tobramycin measurement,Procedure,Standard,01/30/2002,12/30/2099,"460,704","745,421",0,0,Measurement,SNOMED,
,3029979,50927-3,Tobramycin [Moles/volume] in Serum or Plasma,Lab Test,Standard,10/24/2007,12/30/2099,200,200,0,0,Measurement,LOINC,
,3000444,22751-2,Tobramycin [Moles/volume] in Serum or Plasma --peak,Lab Test,Standard,12/31/1969,12/30/2099,200,200,0,0,Measurement,LOINC,
,3003701,22752-0,Tobramycin [Moles/volume] in Serum or Plasma --trough,Lab Test,Standard,12/31/1969,12/30/2099,200,200,0,0,Measurement,LOINC,
,1023699,LP308040-7,Tobramycin^post dialysis,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,37024065,LP389051-6,Tobramycin | Serum or Plasma | Drug toxicology,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,"160,645",0,0,Measurement,LOINC,
,1006546,LP116240-5,Total dialysis patients at beginning of reporting period,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40767038,64327-0,Total dialysis patients at beginning of reporting period Population #,Survey,Standard,04/13/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,1006579,LP116273-6,Total dialysis patients receiving services at end of reporting period,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40767071,64360-1,Total dialysis patients receiving services at end of reporting period Population #,Survey,Standard,04/13/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,1011716,LP150141-2,Total dialysis stations,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,42869503,71748-8,Total dialysis stations Facility # [ESRD],Survey,Standard,05/10/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,1006578,LP116272-8,Total home dialysis patients at end of reporting period,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40767070,64359-3,Total home dialysis patients at end of reporting period Population #,Survey,Standard,04/13/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,1006573,LP116267-8,Total incenter dialysis patients at end of reporting period,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40767065,64354-4,Total incenter dialysis patients at end of reporting period Population #,Survey,Standard,04/13/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,4182536,5447007,Transfusion,Procedure,Standard,01/30/2002,12/30/2099,"63,641","30,282,083",0,0,Procedure,SNOMED,
,4184733,54790000,Transfusion of blood component,Procedure,Standard,01/30/2002,12/30/2099,591,"5,086,057",0,0,Procedure,SNOMED,
,40770479,67883-9,Transplant information - end stage renal disease form 2728,Survey,Standard,08/29/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,40770950,68360-7,Transplant options given,Survey,Standard,09/13/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,35609512,1082851000000108,Treatment Escalation Plan decision - appropriate for dialysis,Clinical Finding,Standard,09/30/2017,12/30/2099,0,0,0,0,Observation,SNOMED,
,35609513,1082861000000106,Treatment Escalation Plan decision - not appropriate for dialysis,Clinical Finding,Standard,09/30/2017,12/30/2099,0,0,0,0,Observation,SNOMED,
,3043287,46062-6,Treatments Set,Survey,Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,37055920,LP383258-3,Triacylglycerol lipase | Dialysis fluid | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,37047203,LP383259-1,Triacylglycerol lipase | Dialysis fluid peritoneal | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,4021288,104988000,Triacylglycerol lipase measurement,Procedure,Standard,01/30/2002,12/30/2099,0,"3,663,316",0,0,Measurement,SNOMED,
,37065911,LP382503-3,Triglyceride | Dialysis fluid peritoneal | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,40762129,59036-4,Triglyceride [Mass/volume] in Peritoneal dialysis fluid,Lab Test,Standard,03/08/2010,12/30/2099,0,0,0,0,Measurement,LOINC,
,4032789,14740000,Triglycerides measurement,Procedure,Standard,01/30/2002,12/30/2099,"76,639,883","351,259,260",0,0,Measurement,SNOMED,
,40653865,LG11488-0,"Triiodothyronine.free|Mass Concentration|Moment in time|Blood, Serum or Plasma",LOINC Group,Classification,06/14/2018,12/30/2099,0,"6,450,373",0,0,Measurement,LOINC,
,37069028,LP381529-9,Triiodothyronine Free | Serum or Plasma | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,"6,578,750",0,0,Measurement,LOINC,
,3042934,43172-6,Triiodothyronine (T3) Ab [Presence] in Serum,Lab Test,Standard,12/12/2005,12/30/2099,"4,632","4,632",0,0,Measurement,LOINC,
,3025532,5396-7,Triiodothyronine (T3) Ab [Units/volume] in Serum,Lab Test,Standard,12/31/1969,12/30/2099,300,300,0,0,Measurement,LOINC,
,3026925,3051-0,Triiodothyronine (T3) Free [Mass/volume] in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"6,425,389","6,425,389",0,0,Measurement,LOINC,
,40761934,58840-0,Triiodothyronine (T3) Free [Mass/volume] in Serum or Plasma --baseline,Lab Test,Standard,03/04/2010,12/30/2099,0,0,0,0,Measurement,LOINC,
,3010657,29239-1,Triiodothyronine (T3) Free [Mass/volume] in Serum or Plasma by Dialysis,Lab Test,Standard,12/31/1969,12/30/2099,"24,784","24,784",0,0,Measurement,LOINC,
,42529256,83127-1,Triiodothyronine (T3) Free [Mass/volume] in Serum or Plasma by Immunoassay,Lab Test,Standard,02/20/2017,12/30/2099,200,200,0,0,Measurement,LOINC,
,3026989,14928-6,Triiodothyronine (T3) Free [Moles/volume] in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"128,377","128,377",0,0,Measurement,LOINC,
,42529255,83126-3,Triiodothyronine (T3) Free [Moles/volume] in Serum or Plasma by Immunoassay,Lab Test,Standard,02/20/2017,12/30/2099,0,0,0,0,Measurement,LOINC,
,3010340,3053-6,Triiodothyronine (T3) [Mass/volume] in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"4,143,260","4,143,260",0,0,Measurement,LOINC,
,42529253,83124-8,Triiodothyronine (T3) [Mass/volume] in Serum or Plasma by Immunoassay,Lab Test,Standard,02/20/2017,12/30/2099,"2,298","2,298",0,0,Measurement,LOINC,
,3008304,14930-2,Triiodothyronine (T3) [Moles/volume] in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"6,936","6,936",0,0,Measurement,LOINC,
,42529254,83125-5,Triiodothyronine (T3) [Moles/volume] in Serum or Plasma by Immunoassay,Lab Test,Standard,02/20/2017,12/30/2099,200,200,0,0,Measurement,LOINC,
,3028582,3054-4,Triiodothyronine (T3).true [Mass/volume] in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"2,559","2,559",0,0,Measurement,LOINC,
,37017497,713781005,Triple lumen hemodialysis catheter,Physical Object,Standard,01/30/2016,12/30/2099,0,0,0,0,Device,SNOMED,
,45769137,707722005,Twelve hours after peritoneal dialysis,Qualifier Value,Standard,01/30/2015,12/30/2099,0,0,0,0,Observation,SNOMED,
,45769136,707720002,Two hours after peritoneal dialysis,Qualifier Value,Standard,01/30/2015,12/30/2099,0,0,0,0,Observation,SNOMED,
,201254,46635009,Type 1 diabetes mellitus,Disorder,Standard,01/30/2002,12/30/2099,"83,363,367","104,342,326",0,0,Condition,SNOMED,
,201826,44054006,Type 2 diabetes mellitus,Disorder,Standard,01/30/2002,12/30/2099,"968,490,715","1,344,408,870",0,0,Condition,SNOMED,
,4080968,182750009,Ultrafiltration,Procedure,Standard,01/30/2002,12/30/2099,200,"11,211",0,0,Procedure,SNOMED,
,36714328,719501003,Ultrafiltration failure,Disorder,Standard,01/30/2017,12/30/2099,100,100,0,0,Condition,SNOMED,
,3655807,870256005,Ultrasonography guided insertion of catheter,Procedure,Standard,07/30/2020,12/30/2099,0,"9,748",0,0,Procedure,SNOMED,
,4032288,236551009,Underdialysis,Disorder,Standard,01/30/2002,12/30/2099,200,300,0,0,Condition,SNOMED,
,3031914,49670-3,Uranium.depleted panel - 24 hour Urine,Lab Test,Standard,07/24/2007,12/30/2099,100,"851,143",0,0,Measurement,LOINC,
,37064775,LP383581-8,Urate | Dialysis fluid peritoneal | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3048243,49003-7,Urate [Mass/volume] in Peritoneal dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,40760116,56997-0,Urea/Creatinine [Mass Ratio] in Serum or Plasma,Lab Test,Standard,08/18/2009,12/30/2099,"1,071","1,071",0,0,Measurement,LOINC,
,3040431,39783-6,Urea/Creatinine [Molar ratio] in Serum or Plasma,Lab Test,Standard,03/13/2005,12/30/2099,200,200,0,0,Measurement,LOINC,
,37067423,LP385435-5,Urea | Dialysis fluid | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,37044392,LP385436-3,Urea | Dialysis fluid peritoneal | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,40760500,57388-1,Urea [Mass/volume] in 24 hour Peritoneal dialysis fluid,Lab Test,Standard,10/05/2009,12/30/2099,0,0,0,0,Measurement,LOINC,
,3966666,101252-5,Urea [Mass/volume] in Dialysis fluid,Lab Test,Standard,08/14/2023,12/30/2099,0,0,0,0,Measurement,LOINC,
,40761979,58885-5,Urea [Mass/volume] in Peritoneal dialysis fluid,Lab Test,Standard,03/04/2010,12/30/2099,0,0,0,0,Measurement,LOINC,
,40760862,57752-8,Urea [Mass/volume] in Peritoneal dialysis fluid --overnight,Lab Test,Standard,10/28/2009,12/30/2099,0,0,0,0,Measurement,LOINC,
,3034204,3091-6,Urea [Mass/volume] in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"1,048,640","1,048,640",0,0,Measurement,LOINC,
,4020121,105010007,Urea measurement,Procedure,Standard,01/30/2002,12/30/2099,"1,421,151","140,240,174",0,0,Measurement,SNOMED,
,46236724,77010-7,Urea [Molar ratio] in Serum or Plasma --post dialysis/pre dialysis,Lab Test,Standard,05/07/2015,12/30/2099,0,0,0,0,Measurement,LOINC,
,3040475,40405-3,Urea [Moles/time] in 24 hour Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3042592,39779-4,Urea [Moles/volume] in 24 hour Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3043203,45302-7,Urea [Moles/volume] in Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,1616911,97776-9,Urea [Moles/volume] in Dialysis fluid --1 hour specimen,Lab Test,Standard,08/22/2021,12/30/2099,0,0,0,0,Measurement,LOINC,
,3044105,45303-5,Urea [Moles/volume] in Dialysis fluid --2 hour specimen,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3044688,45304-3,Urea [Moles/volume] in Dialysis fluid --4 hour specimen,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3053158,46243-2,Urea [Moles/volume] in Dialysis fluid --overnight,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3040661,39780-2,Urea [Moles/volume] in Peritoneal dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3020779,22664-7,Urea [Moles/volume] in Serum or Plasma,Lab Test,Standard,11/15/1999,12/30/2099,"113,727","113,727",0,0,Measurement,LOINC,
,3042602,39776-0,Urea [Moles/volume] in Serum or Plasma --post dialysis,Lab Test,Standard,03/13/2005,12/30/2099,0,0,0,0,Measurement,LOINC,
,3039815,39777-8,Urea [Moles/volume] in Serum or Plasma --pre dialysis,Lab Test,Standard,03/13/2005,12/30/2099,100,100,0,0,Measurement,LOINC,
,3967185,LG51432-9,Urea|Moment in time|Dialysis fluid|60.056 g/mole,LOINC Group,Classification,08/14/2023,12/30/2099,0,0,0,0,Measurement,LOINC,
,40655595,LG49995-0,Urea|Moment in time|Peritoneal dialysis fluid|60.056 g/mole,LOINC Group,Classification,06/14/2018,12/30/2099,0,0,0,0,Measurement,LOINC,
,1023261,LP307576-1,Urea nitrogen^12H post peritoneal dialysis,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40655586,LG49761-6,Urea nitrogen|24 hours|Urine,LOINC Group,Classification,06/14/2018,12/30/2099,0,"48,956",0,0,Measurement,LOINC,
,1023263,LP307578-7,Urea nitrogen^24H post peritoneal dialysis,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,37080247,LG50820-6,Urea nitrogen^2H dwell specimen|Moment in time|Peritoneal dialysis fluid,LOINC Group,Classification,06/20/2019,12/30/2099,0,0,0,0,Measurement,LOINC,
,1023266,LP307581-1,Urea nitrogen^2H post peritoneal dialysis,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,37080248,LG50476-7,Urea nitrogen^4H dwell specimen|Moment in time|Peritoneal dialysis fluid,LOINC Group,Classification,06/20/2019,12/30/2099,0,0,0,0,Measurement,LOINC,
,1023271,LP307586-0,Urea nitrogen^4H post peritoneal dialysis,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,37073736,LP385454-6,Urea nitrogen | Blood arterial | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,740,0,0,Measurement,LOINC,
,37036641,LP385455-3,Urea nitrogen | Blood peripheral | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,973,0,0,Measurement,LOINC,
,37034955,LP385456-1,Urea nitrogen | Blood venous | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,"11,048",0,0,Measurement,LOINC,
,3018311,3097-3,Urea nitrogen/Creatinine [Mass Ratio] in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"110,533,689","110,533,689",0,0,Measurement,LOINC,
,37062453,LP385459-5,Urea nitrogen | Dialysis fluid | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,300,0,0,Measurement,LOINC,
,37052499,LP385460-3,Urea nitrogen | Dialysis fluid peritoneal | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,40653900,LG1314-6,"Urea nitrogen|Mass Concentration|Moment in time|Blood, Serum or Plasma",LOINC Group,Classification,06/14/2018,12/30/2099,0,"153,235,651",0,0,Measurement,LOINC,
,40656497,LG34710-0,Urea nitrogen|Mass Concentration|Urine,LOINC Group,Classification,06/14/2018,12/30/2099,0,"75,261",0,0,Measurement,LOINC,
,3019246,12981-7,Urea nitrogen [Mass Ratio] in Peritoneal dialysis fluid --post dialysis/pre dialysis,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3053280,49071-4,Urea nitrogen [Mass ratio] in Serum or Plasma--post dialysis/pre dialysis,Lab Test,Standard,05/03/2007,12/30/2099,"11,036","11,036",0,0,Measurement,LOINC,
,3006152,24465-7,Urea nitrogen [Mass/time] in 12 hour Urine,Lab Test,Standard,12/31/1969,12/30/2099,200,200,0,0,Measurement,LOINC,
,3017457,3096-5,Urea nitrogen [Mass/time] in 24 hour Urine,Lab Test,Standard,12/31/1969,12/30/2099,"14,386","14,386",0,0,Measurement,LOINC,
,3015608,12967-6,Urea nitrogen [Mass/volume] in 24 hour Urine,Lab Test,Standard,12/31/1969,12/30/2099,"48,956","48,956",0,0,Measurement,LOINC,
,3026617,12961-9,Urea nitrogen [Mass/volume] in Arterial blood,Lab Test,Standard,09/02/1997,12/30/2099,640,640,0,0,Measurement,LOINC,
,3016857,17759-2,Urea nitrogen [Mass/volume] in Arterial blood --post dialysis,Lab Test,Standard,06/03/1998,12/30/2099,100,100,0,0,Measurement,LOINC,
,3004295,6299-2,Urea nitrogen [Mass/volume] in Blood,Lab Test,Standard,12/31/1969,12/30/2099,"14,523,359","14,523,359",0,0,Measurement,LOINC,
,3006601,5918-8,Urea nitrogen [Mass/volume] in Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,300,300,0,0,Measurement,LOINC,
,3018987,12968-4,Urea nitrogen [Mass/volume] in Dialysis fluid --4 hour specimen,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3010335,12963-5,Urea nitrogen [Mass/volume] in Peripheral blood,Lab Test,Standard,09/02/1997,12/30/2099,200,200,0,0,Measurement,LOINC,
,3050151,48639-9,Urea nitrogen [Mass/volume] in Peripheral blood --post dialysis,Lab Test,Standard,03/15/2007,12/30/2099,773,773,0,0,Measurement,LOINC,
,3013067,17757-6,Urea nitrogen [Mass/volume] in Peritoneal dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3010787,12972-6,Urea nitrogen [Mass/volume] in Peritoneal dialysis fluid --1st specimen,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3002669,12979-1,Urea nitrogen [Mass/volume] in Peritoneal dialysis fluid --24 hour specimen,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3023971,12970-0,Urea nitrogen [Mass/volume] in Peritoneal dialysis fluid --2 hour dwell specimen,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3026254,26749-2,Urea nitrogen [Mass/volume] in Peritoneal dialysis fluid --2nd specimen,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
