"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","PC","DPC","Domain","Vocabulary","Count"
"","3657405","1167771000000101","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Child Report (ages 8-12) Physical Health Summary Score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657404","1167761000000108","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Child Report (ages 8-12) Psychosocial Health Summary Score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657402","1167741000000107","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Parent Report for Children (ages 8-12) Mean score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657401","1167731000000103","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Parent Report for Children (ages 8-12) Physical Health Summary Score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657400","1167721000000100","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Parent Report for Children (ages 8-12) Psychosocial Health Summary Score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","44805183","762081000000108","Manages individual budget","Clinical Finding","Standard","0","0","0","0","Observation","SNOMED","1"
"","4165290","273643004","Neurobehavioral cognitive status examination","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4165289","273639003","Munich alcoholism test","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4165288","273638006","Multilingual aphasia examination","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657390","1167551000000100","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Parent Report for Young Children (ages 5-7)","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657389","1167531000000107","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Young Child Report (ages 5-7)","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4165276","273575009","Likert scale","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657374","1149561000000102","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Parent Report for Toddlers (ages 2-4) Mean score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657373","1149551000000100","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Parent Report for Toddlers (ages 2-4) Physical Health Summary Score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","601762","470071000124104","Brushing of teeth declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","3657372","1149541000000103","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Parent Report for Toddlers (ages 2-4) Psychosocial Health Summary Score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657370","1149521000000105","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Parent Report for Toddlers (ages 2-4)","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","35622065","763380007","Provision of chaperone declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","601789","470921000124101","United States household food security survey module","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657456","1219141000000102","Comprehensive Geriatric Assessment toolkit","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","601793","470971000124100","Minnesota acute graft-versus-host disease risk score","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","601795","470991000124104","Kansas City cardiomyopathy questionnaire","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657455","1219131000000106","Initial Comprehensive Geriatric Assessment","Procedure","Standard","0","0","0","0","Procedure","SNOMED","1"
"","35622138","763483005","Monitoring for stress declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","35622136","763481007","Monitoring of hormone replacement therapy declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","44805184","762101000000102","Manages own support plan","Clinical Finding","Standard","0","0","0","0","Observation","SNOMED","1"
"","3657415","1167891000000105","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Teen Report (ages 13-18) Psychosocial Health Summary Score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657412","1167861000000104","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Teen Report (ages 13-18)","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657411","1167851000000102","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Parent Report for Teens (ages 13-18)","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","44813406","791121000000103","Integrated drug treatment system group therapy declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","3657422","1177601000000106","Mechanical insufflation-exsufflation of airway","Procedure","Standard","0","0","0","0","Procedure","SNOMED","1"
"","601843","471601000124107","Frequency, intensity, and burden of side effects rating scale","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","44805201","772471000000106","Angina self management plan declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","601845","471621000124102","Breast Imaging Reporting and Data System Fifth Edition","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657419","1167961000000105","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Parent Report for Teens (ages 13-18) Mean score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","601844","471611000124105","Breast Imaging Reporting and Data System Fourth Edition","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657418","1167951000000107","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Parent Report for Teens (ages 13-18) Physical Health Summary Score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657417","1167941000000109","PedsQL (Pediatric Quality of Life) Inventory 4.0 Generic Core Scale Parent Report for Teens (ages 13-18) Psychosocial Health Summary Score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37162295","1187256004","Viral pneumonia due to Epstein-Barr virus infectious mononucleosis","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","44813739","511251000000100","Attended Assessment, Care in Custody and Teamwork review","Clinical Finding","Standard","0","0","0","0","Observation","SNOMED","1"
"","4165437","273769002","Rosser's classification of illness states","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4165436","273767000","Rose Summers pragmatic profile","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","40480106","443116001","Melbourne assessment of unilateral upper limb function","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4165435","273764007","Robertson dysarthria assessment","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4165429","273748004","Resistance to change grid","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4157236","273299005","Bamford Kowal and Bench picture related","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37154087","1259215003","Maelor Scale","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","40480124","443132003","Sequential occupational dexterity assessment","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","40480127","443135001","Sensory profile","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","40480115","443124006","Frontal assessment battery","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657501","1321951000000104","40-step test","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657497","1321901000000100","1-minute sit-to-stand test","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657474","1239451000000100","Proactive care needs assessment declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","4288381","397629003","Participates in perioperative plan of care decisions","Clinical Finding","Standard","0","0","0","0","Observation","SNOMED","1"
"","3657588","1323791000000108","Adapted ASSIST-Lite (Alcohol, Smoking and Substance Involvement Screening Test Lite) - Other psychoactive substance score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","3657596","1323891000000100","EDQLS (Eating Disorders Quality of Life Scale)","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","44813797","858711000000108","Sheffield learning disabilities outcome measure","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4140903","425759007","Braden Q assessment scale","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","44813811","912051000000108","Symptom Assessment Scale - pain score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4165453","273817003","Social adjustment scale II","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","36679002","776416004","Hyperuricemia, pulmonary hypertension, renal failure, alkalosis syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","2"
"","42536432","735258002","CHA2DS2-VASc (congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2, vascular disease, age, sex category) score","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","2"
"","4165441","273781003","Sandwell bilingual comprehension test","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4157375","273419006","Digit sequence learning","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","40480234","444621006","Falls risk assessment score for the elderly","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","44789039","197141000000109","Assessment by physiotherapy extended scope practitioner","Procedure","Standard","0","0","0","0","Procedure","SNOMED","1"
"","4050874","233621003","Rickettsial pneumonia","Disorder","Standard","0","0","0","0","Condition","SNOMED","2"
"","44789036","197111000000108","Assessment at fast track back clinic","Procedure","Standard","0","0","0","0","Procedure","SNOMED","1"
"","4083639","281693003","Gessell developmental scale","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","45772073","10742121000119104","Asthma in mother complicating childbirth","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","3657634","1324811000000107","SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) immunisation course declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","44788995","197061000000109","Attended health-related class","Clinical Finding","Standard","0","0","0","0","Observation","SNOMED","1"
"","40480169","443173002","Childhood health assessment questionnaire","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","44789089","197341000000106","Sound awareness assessment","Procedure","Standard","0","0","0","0","Procedure","SNOMED","1"
"","4165612","273939000","Wisconsin card sorting test","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","35622347","763780009","Medication dosage increase declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","4165606","273926004","Wessex revised portage language checklist","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4165603","273914009","Ward behavior rating scale","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","45763943","700493008","DoloTest","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","44805492","774551000000108","Discussion about changing insulin requirement in pregnancy","Procedure","Standard","0","0","0","0","Procedure","SNOMED","1"
"","4157406","273595003","McTears assessment of conversation","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4157405","273589004","McConkey score","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4157403","273584009","Make-a-picture story test","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4165594","273873006","Test of pragmatic skills","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4157400","273556004","Lambeth disability screening questionnaire","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4157399","273552002","Kirwan Thompson articular index","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4157398","273551009","Kielhofner role checklist","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4165589","273847001","Stuttering severity instrument","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","618471","897479004","Spence Children's Anxiety Scale","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4157393","273521003","Hopkins symptom checklist","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","44789060","202181000000104","Referral for vasectomy","Procedure","Standard","0","0","0","0","Observation","SNOMED","1"
"","4157387","273487000","Golombrok-Rust inventory of sexual satisfaction","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4157385","273482006","German test of wordfinding","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4157383","273474006","Galveston orientation and amnesia test","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4157378","273442004","Edmans activities of daily living index","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4157376","273423003","Dol scale","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","45757119","10752641000119102","Eclampsia with pre-existing hypertension in childbirth","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","35623426","765771006","Modified Ashworth Scale","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4132897","278908004","Respiratory mechanisms","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","3526675","293101000000102","Oxford knee score","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","44806797","814011000000108","Learning disability screening questionnaire declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","37155358","568241000005104","TWEAK (Tolerance, Worry, Eye-opener, Amnesia, K/Cut down) questionnaire","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","618554","470161000124105","Denture cleaning declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","4313204","423484008","Grade of edema","Observable Entity","Standard","0","0","0","0","Observation","SNOMED","1"
"","40481363","441968004","Time of patient arrival in healthcare facility","Observable Entity","Standard","0","0","0","0","Observation","SNOMED","1"
"","40481331","441939000","International Consultation on Incontinence questionnaire","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4173922","424772004","Burns weaning assessment program","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","602217","1341441000000106","Targeted proactive care needs assessment declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","602216","1331201000000105","Proactive care coordination needs assessment declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","602218","1341451000000109","Comprehensive proactive care needs assessment declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","602212","1326161000000109","Inhaled corticosteroid not indicated","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","4083786","247435005","Color of skin or mucosa","Observable Entity","Standard","0","0","0","0","Observation","SNOMED","1"
"","618614","472391000124101","Respiratory cooperation","Procedure","Standard","0","0","0","0","Procedure","SNOMED","1"
"","40481507","443446005","Eating disorder examination","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37163708","1217671004","Chronic chlamydial follicular conjunctivitis","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37163707","1217670003","Chronic postoperative bacterial endophthalmitis","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37311147","827069000","Hypertension stage 1","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37311148","827068008","Hypertension stage 2","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37155472","1373761000000103","Did not attend smallpox virus vaccination","Clinical Finding","Standard","0","0","0","0","Observation","SNOMED","1"
"","43020833","472749004","Coronary sinus hypertension as complication of procedure","Disorder","Standard","0","0","0","0","Condition","SNOMED","2"
"","40481503","443442007","Child occupational self assessment version 2.1","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","43020840","472758006","Pulmonary venous hypertension due to compression of pulmonary great vein","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","42537520","736953005","FRAX (fracture risk assessment tool) hip fracture probability assessment tool","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","43020841","472759003","Pulmonary venous hypertension due to compression of pulmonary great vein by sclerosing mediastinitis","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","43020842","472760008","Pulmonary venous hypertension due to compression of pulmonary great vein by lymphadenopathy","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","40481448","443393002","Stirling eating disorders scale","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","40481452","443397001","Evaluation tool of children's handwriting","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37016292","3191000175106","Child-Pugh score","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","35623626","766039003","Cognitive Performance Test","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","602344","16634021000119105","Chemotherapy declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","40481422","443370008","Falls behavioral scale for older people","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","602343","16633941000119101","Radiotherapy declined by patient","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","40481425","443372000","Functional analysis of care environments assessment tool","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4346046","240834001","Chronic Timorian filariasis","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4124865","234074004","Venous hypertension of hand","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4346182","240829000","Chronic Malayan filariasis","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","44807087","804651000000103","Screening due date","Observable Entity","Standard","0","0","0","0","Observation","SNOMED","1"
"","44807084","804621000000108","Asthma monitoring due date","Observable Entity","Standard","0","0","0","0","Observation","SNOMED","1"
"","618755","874933003","Nebivolol not indicated","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","618754","874932008","Carvedilol not indicated","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","618756","874934009","Bisoprolol not indicated","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","44807098","804901000000108","Date eligible for Mat B1 certificate","Observable Entity","Standard","0","0","0","0","Observation","SNOMED","1"
"","618771","876783001","Clinical trial arm","Observable Entity","Standard","0","0","0","0","Observation","SNOMED","1"
"","46273506","3361000175104","PEDS-DM (Parent's Evaluation of Developmental Status - Developmental Milestones)","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","46273504","3331000175109","Child Development Inventory","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4313451","86395003","Patient referral for family planning","Procedure","Standard","0","0","0","0","Observation","SNOMED","1"
"","40481604","444984002","Dynamic gait index","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","44782562","697906004","Pulmonary arterial hypertension associated with congenital systemic-to-pulmonary shunt","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","44807161","824471000000102","Short confusion assessment method","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","2789759","DB063Z0","Beam Radiation of Mediastinum using Electrons, Intraoperative","ICD10PCS","Standard","0","0","0","0","Procedure","ICD10PCS","1"
"","44782576","699834000","Provision of written information about leishmaniasis","Procedure","Standard","0","0","0","0","Observation","SNOMED","1"
"","4141409","307791002","Strange situation test","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4206882","311851008","Attention process training test","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","44807106","805181000000104","Not suitable for Liverpool care pathway for the dying","Clinical Finding","Standard","0","0","0","0","Observation","SNOMED","1"
"","44790583","206011000000109","Waterlow appetite score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","2789770","DB075ZZ","Beam Radiation of Chest Wall using Neutrons","ICD10PCS","Standard","0","0","0","0","Procedure","ICD10PCS","1"
"","2789771","DB076ZZ","Beam Radiation of Chest Wall using Neutron Capture","ICD10PCS","Standard","0","0","0","0","Procedure","ICD10PCS","1"
"","2789763","DB066ZZ","Beam Radiation of Mediastinum using Neutron Capture","ICD10PCS","Standard","0","0","0","0","Procedure","ICD10PCS","1"
"","2789767","DB073Z0","Beam Radiation of Chest Wall using Electrons, Intraoperative","ICD10PCS","Standard","0","0","0","0","Procedure","ICD10PCS","1"
"","4206981","439327002","Functional test for the hemiparetic upper extremity","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","45773666","933161000000106","Malcomess Care Aims Model","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","44806978","804241000000103","Intrauterine contraceptive device change due date","Observable Entity","Standard","0","0","0","0","Observation","SNOMED","1"
"","44806980","804281000000106","Intrauterine contraceptive device check due date","Observable Entity","Standard","0","0","0","0","Observation","SNOMED","1"
"","37310525","747951000000108","IAPT (Improving Access to Psychological Therapies) treatment PEQ (Patient Experience Questionnaire) question 6 score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37310527","747931000000101","IAPT (Improving Access to Psychological Therapies) treatment PEQ (Patient Experience Questionnaire) question 4 score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37310526","747941000000105","IAPT (Improving Access to Psychological Therapies) treatment PEQ (Patient Experience Questionnaire) question 5 score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37310514","748121000000101","Frailty needs assessment declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","37154874","1464531000000102","Flash glucose monitoring declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","4149810","278898009","Norton Scale","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37154875","1464541000000106","Continuous glucose monitoring declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","44806322","791531000000106","Rockall risk score","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37310499","904691000000103","IAPT (Improving Access to Psychological Therapies) assessment PEQ (Patient Experience Questionnaire) choice question 4 score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37154861","1464351000000103","DSMQ-R - Diabetes Self Management Questionnaire - Revised","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37310498","904921000000105","Frailty needs assessment not appropriate","Clinical Finding","Standard","0","0","0","0","Observation","SNOMED","1"
"","37154859","1464321000000108","DSMQ - Diabetes Self Management Questionnaire","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37154840","1443841000000103","Ipswich Touch Test","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","42872993","450987005","Sensory modality assessment and rehabilitation technique","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","42873022","451015003","University of Alabama at Birmingham pain behavior scale","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37163010","1204139007","Hypertension due to congenital adrenal hyperplasia","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37154816","1423591000000108","Insulin Treatment Appraisal Scale","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37154817","1423651000000101","Electronic Frailty Index 2","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4125191","304724006","Eysenck personality questionnaire","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4141695","306179008","Referral to pharmacy service","Procedure","Standard","0","0","0","0","Observation","SNOMED","1"
"","4231685","405495005","High airway pressure","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37204082","787454004","Post Anesthetic Recovery score","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","42873028","451021004","Edmonton Symptom Assessment System","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37310581","481901000000103","PGSI - Problem Gambling Severity Index","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","42873027","451020003","Family APGAR (adaptation, partnership, growth, affection, and resolve)","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","46272652","711051002","Assessment of readiness for discharge","Procedure","Standard","0","0","0","0","Procedure","SNOMED","1"
"","37310582","481281000000100","PCL-5 - post-traumatic stress disorder checklist for DSM-5 (Diagnostic and Statistical Manual of Mental Disorders - Fifth edition)","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","42873025","451018001","Western Ontario and McMaster Universities osteoarthritis index","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37154926","149991000000104","Medical examination under Rule 34 of The Detention Centre Rules 2001 declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","37204076","787442004","Chronic active Epstein-Barr virus infection of T- and NK-cell type infection systemic form","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4207132","440528001","Westmead home safety assessment","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37154920","149841000000100","IPRA (in possession risk assessment) - patient not on medication","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37154921","149901000000106","Planned number of weeks attendance at weight management programme","Observable Entity","Standard","0","0","0","0","Observation","SNOMED","1"
"","37154903","149601000000102","Simon Broome diagnostic criteria for familial hypercholesterolaemia","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4248099","409552002","Chronic Q fever","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37310554","738521000000108","PUFA (pulpal involvement, ulceration, fistula and abscess) index","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","4133467","127104002","Superior tracheobronchial lymphadenopathy","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37154897","149441000000102","Provision of faecal immunochemical test kit declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","37154907","149641000000104","Provision of ACR ( albumin to creatinine ratio) semi-quantitative urinalysis home test kit declined","Context-dependent","Standard","0","0","0","0","Observation","SNOMED","1"
"","37154904","149611000000100","Simon Broome diagnostic criteria for familial hypercholesterolaemia result","Observable Entity","Standard","0","0","0","0","Observation","SNOMED","1"
"","37310537","747831000000105","IAPT (Improving Access to Psychological Therapies) treatment PEQ (Patient Experience Questionnaire)","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37310538","747821000000108","IAPT (Improving Access to Psychological Therapies) assessment PEQ (Patient Experience Questionnaire)","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37310540","747801000000104","iPCQ - Institute for Medical Technology Assessment Productivity Cost Questionnaire","Staging / Scales","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37310529","747911000000109","IAPT (Improving Access to Psychological Therapies) treatment PEQ (Patient Experience Questionnaire) question 2 score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37310528","747921000000103","IAPT (Improving Access to Psychological Therapies) treatment PEQ (Patient Experience Questionnaire) question 3 score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37310531","747891000000106","IAPT (Improving Access to Psychological Therapies) assessment PEQ (Patient Experience Questionnaire) satisfaction question 1 score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37310530","747901000000107","IAPT (Improving Access to Psychological Therapies) treatment PEQ (Patient Experience Questionnaire) question 1 score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37310533","747871000000107","IAPT (Improving Access to Psychological Therapies) assessment PEQ (Patient Experience Questionnaire) choice question 2 score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
"","37310532","747881000000109","IAPT (Improving Access to Psychological Therapies) assessment PEQ (Patient Experience Questionnaire) choice question 3 score","Observable Entity","Standard","0","0","0","0","Measurement","SNOMED","1"
