"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"1954","EM VV Dialysis for CKD LLM output with descendants","2855766","0JWWXX","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Lower Extremity @ External @ Vascular Access Device, Tunneled","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2797141","0JWW0W","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Lower Extremity @ Open @ Vascular Access Device, Totally Implantable","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2802339","0JWW0X","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Lower Extremity @ Open @ Vascular Access Device, Tunneled","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2855764","0JWW3W","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Lower Extremity @ Percutaneous @ Vascular Access Device, Totally Implantable","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2838197","0JWW3X","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Lower Extremity @ Percutaneous @ Vascular Access Device, Tunneled","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2864305","0JWTXW","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Trunk @ External @ Vascular Access Device, Totally Implantable","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2817727","0JWTXX","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Trunk @ External @ Vascular Access Device, Tunneled","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2838191","0JWT0W","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Trunk @ Open @ Vascular Access Device, Totally Implantable","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2877306","0JWT0X","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Trunk @ Open @ Vascular Access Device, Tunneled","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2825629","0JWT3W","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Trunk @ Percutaneous @ Vascular Access Device, Totally Implantable","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2825630","0JWT3X","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Trunk @ Percutaneous @ Vascular Access Device, Tunneled","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2850868","0JWVXW","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Upper Extremity @ External @ Vascular Access Device, Totally Implantable","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2838196","0JWVXX","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Upper Extremity @ External @ Vascular Access Device, Tunneled","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2864307","0JWV0W","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Upper Extremity @ Open @ Vascular Access Device, Totally Implantable","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2850866","0JWV0X","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Upper Extremity @ Open @ Vascular Access Device, Tunneled","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2877310","0JWV3W","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Upper Extremity @ Percutaneous @ Vascular Access Device, Totally Implantable","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2895824","0JWV3X","Medical and Surgical @ Subcutaneous Tissue and Fascia @ Revision @ Subcutaneous Tissue and Fascia, Upper Extremity @ Percutaneous @ Vascular Access Device, Tunneled","ICD10PCS Hierarchy","Procedure","ICD10PCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","1992295","LP430861-7","Medication added to peritoneal dialysis fluid","LOINC Component","Observation","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","1988072","99722-1","Medication added to peritoneal dialysis fluid","Clinical Observation","Measurement","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","1988819","99723-9","Medication added to peritoneal dialysis fluid [Volume]","Clinical Observation","Measurement","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","4206220","326387006","Medium glucose concentration peritoneal dialysis solution","Pharma/Biol Product","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3183333","326387006","Medium glucose concentration peritoneal dialysis solution","Pharma/Biol Product","Drug","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","4099603","27366005","Megaloblastic anemia due to hemodialysis","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","45927802","134306","Mesenteric Arteriovenous Fistula","Diagnosis","Condition","CIEL"
"1954","EM VV Dialysis for CKD LLM output with descendants","4285294","6838000","Mesenteric arteriovenous fistula","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3290542","6838000","Mesenteric arteriovenous fistula","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","4011476","1034003","Mesenteric-portal fistula","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","1011588","LP149753-8","Method of identifying vascular access infection","LOINC Component","Observation","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","42870401","71462-6","Method of identifying vascular access infection [ESRD]","Survey","Observation","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","36305744","88001-3","Microscopic observation [Identifier] in Peritoneal dialysis fluid by Gram stain","Lab Test","Measurement","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","4126451","236563004","Migration of peritoneal dialysis catheter","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3379740","236563004","Migration of peritoneal dialysis catheter","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","43021415","473186003","Migration of Tenckhoff catheter","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","1011111","LP147355-4","Minutes of hemodialysis completed when BUN drawn","LOINC Component","Observation","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","42869900","70956-8","Minutes of hemodialysis completed when BUN drawn [ESRD]","Survey","Observation","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","38003460","0882","Miscellaneous Dialysis - Home Dialysis Aid Visit","Revenue Code","Revenue Code","Revenue Code"
"1954","EM VV Dialysis for CKD LLM output with descendants","3302484","236567003","Misplacement of acute peritoneal dialysis catheter","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","4126452","236567003","Misplacement of acute peritoneal dialysis catheter","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3530453","523501000000107","Misplacement of haemodialysis catheter","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3310609","698937002","Misplacement of haemodialysis catheter","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","44782924","698937002","Misplacement of hemodialysis catheter","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3040477","40537-3","Monocytes/100 leukocytes in Peritoneal dialysis fluid by Manual count","Lab Test","Measurement","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","44786796","74139-7","Mononuclear cells [#/volume] in Peritoneal dialysis fluid","Lab Test","Measurement","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","40761896","58802-0","Mononuclear cells/100 leukocytes in Peritoneal dialysis fluid","Lab Test","Measurement","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","45745604","9649003d-78eb-9fbe-e053-2995a90a6313","Multiple formulations: ferric pyrophosphate, ferric pyrophosphate citrate 272mg/1 / 5.44mg/mL / 272mg/50mL HEMODIALYSIS, HEMODIALYSIS; INTRAVENOUS, INTRAVENOUS POWDER, SOLUTION [triferic]","Prescription Drug","Drug","SPL"
"1954","EM VV Dialysis for CKD LLM output with descendants","36164157","698459af-84e6-55f5-e053-2a91aa0aac82","Multiple formulations: ferric pyrophosphate, ferric pyrophosphate citrate 272mg/1 / 5.44mg/mL / 272mg/50mL HEMODIALYSIS; INTRAVENOUS, INTRAVENOUS POWDER, SOLUTION [triferic]","Prescription Drug","Drug","SPL"
"1954","EM VV Dialysis for CKD LLM output with descendants","36472871","5f9a354f-4562-7561-e053-2991aa0acf9a","Multiple formulations: ferric pyrophosphate, ferric pyrophosphate citrate 272mg/1 / 5.44mg/mL / 272mg/50mL HEMODIALYSIS; PARENTERAL, PARENTERAL POWDER, SOLUTION [triferic]","Prescription Drug","Drug","SPL"
"1954","EM VV Dialysis for CKD LLM output with descendants","44388344","5b5dcf9d-071d-6aa4-e053-2991aa0afa32","Multiple formulations: ferric pyrophosphate, ferric pyrophosphate citrate 272mg/1 / 5.44mg/mL / 272mg/50mL HEMODIALYSIS; PARENTERAL, PARENTERAL POWDER, SOLUTION [triferic]","Prescription Drug","Drug","SPL"
"1954","EM VV Dialysis for CKD LLM output with descendants","36375660","af5e96dc-661a-5180-e053-2a95a90a6edc","Multiple formulations: ferric pyrophosphate, ferric pyrophosphate citrate 272mg/1 / 5.44mg/mL HEMODIALYSIS, INTRAVENOUS POWDER, SOLUTION [triferic]","Prescription Drug","Drug","SPL"
"1954","EM VV Dialysis for CKD LLM output with descendants","46236288","77622-9","Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Peritoneal dialysis fluid by Immunoassay","Lab Test","Measurement","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","42742480","0287T","Near-infrared guidance for vascular access requiring real-time digital visualization of subcutaneous vasculature for evaluation of potential access sites and vessel patency (Deprecated)","CPT4","Procedure","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","4089849","251862008","Net mean clearance rate","Observable Entity","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","4089848","251861001","Net solute removal rate","Observable Entity","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3041780","40536-5","Neutrophils/100 leukocytes in Peritoneal dialysis fluid by Manual count","Lab Test","Measurement","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","4030834","238323009","Night-time intermittent peritoneal dialysis","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3264677","238323009","Night-time intermittent peritoneal dialysis","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","45771472","621000124102","Non-compliance with analysis of peritoneal dialysate","Clinical Finding","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","45773122","611000124105","Non-compliance with collection of peritoneal dialysate specimen","Clinical Finding","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","37016593","641000124109","Non-compliant with peritoneal dialysis prescription","Clinical Finding","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3438183","641000124109","Non-compliant with peritoneal dialysis prescription","Clinical Finding","Observation","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","3462513","450864003","Nontunneled haemodialysis catheter","Physical Object","Device","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","42872869","450864003","Nontunneled hemodialysis catheter","Physical Object","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","40218624","S9420","Nursing services and all necessary supplies for interim home maintenance of implanted vascular access port/catheter/reservoir, per diem (for interim maintenance of vascular access not currently in use) (Deprecated)","HCPCS","Procedure","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","3563051","3337701000001100","Nutrineal PD4 1.1% amino acids luerlock peritoneal dialysis solution","Context-dependent","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3569359","3337401000001107","Nutrineal PD4 1.1% amino acids Solo Spectrum Disconnect System peritoneal dialysis solution","Context-dependent","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3567837","3338301000001103","Nutrineal PD4 1.1% amino acids spike peritoneal dialysis solution","Context-dependent","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3666718","38861811000001105","Nutrineal PD4 with 1.1% amino acids solution for peritoneal dialysis 2.5litre single bags with luer connector (Baxter Healthcare Ltd)","Pharma/Biol Product","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3660375","38861911000001100","Nutrineal PD4 with 1.1% amino acids solution for peritoneal dialysis 2.5litre single bags with luer connector (Baxter Healthcare Ltd) 1 bag","Pharma/Biol Product","Drug","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3660376","38862011000001107","Nutrineal PD4 with 1.1% amino acids solution for peritoneal dialysis 2.5litre single bags with luer connector (Baxter Healthcare Ltd) 4 bag","Pharma/Biol Product","Drug","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","46005788","10382711000001107","Nutrineal PD4 with 1.1% amino acids solution for peritoneal dialysis 2.5litre twin bags with luer connector (Baxter Healthcare Ltd)","Pharma/Biol Product","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","46141160","10382811000001104","Nutrineal PD4 with 1.1% amino acids solution for peritoneal dialysis 2.5litre twin bags with luer connector (Baxter Healthcare Ltd) 1 bag","Pharma/Biol Product","Drug","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","46005782","10380811000001100","Nutrineal PD4 with 1.1% amino acids solution for peritoneal dialysis 2litre twin bags with luer connector (Baxter Healthcare Ltd)","Pharma/Biol Product","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","46141151","10380911000001105","Nutrineal PD4 with 1.1% amino acids solution for peritoneal dialysis 2litre twin bags with luer connector (Baxter Healthcare Ltd) 1 bag","Pharma/Biol Product","Drug","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3660372","38861511000001107","Nutrineal PD4 with 1.1% amino acids solution for peritoneal dialysis 2litre twin bags with luer connector (Baxter Healthcare Ltd) 5 bag","Pharma/Biol Product","Drug","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","46005783","10381111000001101","Nutrineal PD4 with 1.1% amino acids solution for peritoneal dialysis 2litre twin bags with spike connector (Baxter Healthcare Ltd)","Pharma/Biol Product","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","46141153","10381411000001106","Nutrineal PD4 with 1.1% amino acids solution for peritoneal dialysis 2litre twin bags with spike connector (Baxter Healthcare Ltd) 1 bag","Pharma/Biol Product","Drug","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","4048950","230918002","Obliteration of intracranial arteriovenous fistula","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3330242","230918002","Obliteration of intracranial arteriovenous fistula","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","4032292","236562009","Obstruction of peritoneal dialysis catheter","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3179779","236562009","Obstruction of peritoneal dialysis catheter","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","4261070","440597004","Obstruction of peritoneal dialysis catheter by fibrin formation","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3253350","440597004","Obstruction of peritoneal dialysis catheter by fibrin formation","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","42789390","EBSF001","Occlusion of a direct cervical or cranial arteriovenous fistula, by transcutaneous vascular route","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","44809918","866061000000103","Occlusion of dialysis arteriovenous fistula","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3546051","866071000000105","Occlusion of dialysis arteriovenous fistula","Undefined","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","44809917","866041000000104","Occlusion of dialysis arteriovenous graft","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","44809919","866081000000107","Occlusion of dialysis arteriovenous shunt","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3546041","865771000000103","Occlusion of dialysis vascular access","Undefined","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","44809904","865761000000105","Occlusion of dialysis vascular access","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3242750","236564005","Omental wrapping around peritoneal dialysis catheter","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","4126129","236564005","Omental wrapping around peritoneal dialysis catheter","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","43011248","10084648","Omental wrapping of peritoneal dialysis catheter","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","45769138","707723000","One day after peritoneal dialysis","Qualifier Value","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3308120","443683004","Open revision of arteriovenous fistula using graft with removal of thrombus","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","40482789","443683004","Open revision of arteriovenous fistula using graft with removal of thrombus","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","42872806","450799006","Operation on arteriovenous fistula of dura mater","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3233343","450799006","Operation on arteriovenous fistula of dura mater","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","44806701","792721000000107","Operation on dural arteriovenous fistula","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3524562","225391000000100","Operations on dural arteriovenous fistula","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3525355","260921000000103","Operations on dural arteriovenous fistula","Undefined","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3578379","260971000000104","Operations on dural arteriovenous fistula NOS","Undefined","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3571319","237401000000108","Operations on dural arteriovenous fistula NOS","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","42762313","5-555.3","Operations on the kidney: kidney transplantation: autotransplantation (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42778940","5-555.4","Operations on the kidney: kidney transplantation: autotransplantation after extracorporeal resection (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42749627","5-555.5","Operations on the kidney: kidney transplantation: en bloc transplant (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42744420","5-555.y","Operations on the kidney: kidney transplantation: N.n.bez. (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42749339","5-555.x","Operations on the kidney: kidney transplantation: Other (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42757666","5-555.6","Operations on the kidney: kidney transplantation: retransplantation, allogeneic living donors during the same hospital stay (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42777675","5-555.7","Operations on the kidney: kidney transplantation: retransplantation, allogeneic, cadaver kidney during the same hospital stay (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42774584","5-555.71","Operations on the kidney: kidney transplantation: retransplantation, allogeneic, cadaver kidney during the same hospital stay: With hypothermic pulsatile and organ preservation (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42742702","5-555.70","Operations on the kidney: kidney transplantation: retransplantation, allogeneic, cadaver kidney during the same hospital stay: Without hypothermic pulsatile and organ preservation (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42776302","5-555.8","Operations on the kidney: kidney transplantation: retransplantation, en bloc transplant during the same hospital stay (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42752749","5-555.2","Operations on the kidney: kidney transplantation: Syngen (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","3257871","251929001","Operative procedure on arteriovenous fistula","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","1577031","5-549.d0","Other abdominal surgeries: other abdominal surgeries: Change of catheter indwelling system in the abdomen, subcutaneously tunneled: For peritoneal dialysis","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","19441","T82.49","Other complication of vascular dialysis catheter","5-char nonbill code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45585250","T82.49XA","Other complication of vascular dialysis catheter, initial encounter","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45594909","T82.49XS","Other complication of vascular dialysis catheter, sequela","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45594908","T82.49XD","Other complication of vascular dialysis catheter, subsequent encounter","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","2003626","55.69","Other kidney transplantation","4-dig billing code","Procedure","ICD9Proc"
"1954","EM VV Dialysis for CKD LLM output with descendants","19722","T85.691","Other mechanical complication of intraperitoneal dialysis catheter","6-char nonbill code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45575620","T85.691A","Other mechanical complication of intraperitoneal dialysis catheter, initial encounter","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45570771","T85.691S","Other mechanical complication of intraperitoneal dialysis catheter, sequela","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45537087","T85.691D","Other mechanical complication of intraperitoneal dialysis catheter, subsequent encounter","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","19466","T82.590","Other mechanical complication of surgically created arteriovenous fistula","6-char nonbill code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45594916","T82.590A","Other mechanical complication of surgically created arteriovenous fistula, initial encounter","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45551499","T82.590S","Other mechanical complication of surgically created arteriovenous fistula, sequela","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45575575","T82.590D","Other mechanical complication of surgically created arteriovenous fistula, subsequent encounter","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","1577304","5-549.20","Other operations in the abdominal region: other abdominal operations: Implantation of an indwelling catheter system into the abdomen, tunneled subcutaneously: For peritoneal dialysis","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","1576409","5-549.40","Other operations in the abdominal region: other abdominal operations: Removal of an indwelling catheter system from the abdomen, tunneled subcutaneously: For peritoneal dialysis","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","1576415","5-549.30","Other operations in the abdominal region: other abdominal operations: Revision of a catheter indwelling system in the abdomen, subcutaneously tunneled: For peritoneal dialysis","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42752557","5-399.1","Other operations on blood vessels: other operations on blood vessels: arteriovenous fistula closure of a (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","3578378","260961000000106","Other specified operations on dural arteriovenous fistula","Undefined","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3568162","234221000000108","Other specified operations on dural arteriovenous fistula","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","4032289","236554001","Pain during inflow of dialysate","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","4128366","236555000","Pain during outflow of dialysate","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","42783986","HNEA002","Pancreas and kidney transplantation, by laparotomy","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45764392","701068009","Parallel-plate hemodialysis dialyzer, disposable-insert","Physical Object","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","45764406","701083004","Parallel-plate hemodialysis dialyzer, high-permeability","Physical Object","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","45773267","701091008","Parallel-plate hemodialysis dialyzer, standard","Physical Object","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3137812","233490004","Patch repair of arteriovenous fistula","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","3337731","367361003","Patch repair of arteriovenous fistula","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","4273630","367361003","Patch repair of arteriovenous fistula","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","40435368","233490004","Patch repair of arteriovenous fistula","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","915649","G9523","Patient discontinued from hemodialysis or peritoneal dialysis (Deprecated)","HCPCS","Observation","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","43533282","G8957","Patient not receiving maintenance hemodialysis in an outpatient dialysis facility (Deprecated)","HCPCS","Observation","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","21498678","LA25322-1","Patient on peritoneal dialysis","Answer","Meas Value","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","40664909","G8727","Patient receiving hemodialysis, peritoneal dialysis or kidney transplantation (Deprecated)","HCPCS","Observation","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","44786470","G9265","Patient receiving maintenance hemodialysis for greater than or equal to 90 days with a catheter as the mode of vascular access (Deprecated)","HCPCS","Observation","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","44786471","G9266","Patient receiving maintenance hemodialysis for greater than or equal to 90 days without a catheter as the mode of vascular access (Deprecated)","HCPCS","Observation","HCPCS"
